Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,3Ssn Porch,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,has_pool,bath_count,deck_porch_sf,qual_cond
2082,30,RL,,11515,0,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,0,SBrkr,943,0,0,943,3,1,4,5,Min2,0,0.0,Detchd,1958.0,Unf,1.0,308.0,3.0,3.0,N,0,0,8,2007,WD ,80000,1,1.0,60,20
2344,50,RL,,13837,0,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4.0,4.0,No,GLQ,1002.0,LwQ,202.0,0.0,1204.0,4,1,SBrkr,1377,806,0,2183,4,1,4,9,Typ,0,0.0,Attchd,1988.0,Unf,3.0,786.0,3.0,3.0,Y,0,0,2,2006,WD ,229000,1,3.0,0,35
248,60,RL,80.0,9938,0,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4.0,3.0,No,GLQ,750.0,Unf,0.0,300.0,1050.0,5,1,SBrkr,1062,887,0,1949,3,1,4,8,Typ,1,3.0,Attchd,1993.0,Fin,2.0,574.0,3.0,3.0,Y,0,GdPrv,6,2010,WD ,236000,1,4.0,246,35
2276,20,RL,85.0,12633,0,IR1,HLS,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5.0,3.0,4,Unf,0.0,Unf,0.0,1824.0,1824.0,5,1,SBrkr,1824,0,0,1824,3,1,5,8,Typ,1,4.0,Attchd,2006.0,Fin,3.0,932.0,3.0,3.0,Y,0,0,9,2007,New,392000,1,2.0,304,50
755,70,RM,57.0,6876,0,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1927,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,2.0,No,BLQ,522.0,Unf,0.0,198.0,720.0,2,1,SBrkr,1146,784,0,1930,4,1,3,8,Typ,0,0.0,Attchd,1927.0,Unf,1.0,316.0,3.0,3.0,Y,0,MnPrv,8,2009,WD ,149000,1,3.0,213,30
1178,160,FV,36.0,3951,1,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,5,3,PConc,4.0,3.0,Mn,BLQ,128.0,GLQ,842.0,0.0,970.0,5,1,SBrkr,1469,924,0,2393,2,1,5,7,Typ,1,3.0,Attchd,1998.0,Fin,2.0,846.0,3.0,3.0,Y,0,0,2,2008,WD ,345000,1,4.0,184,50
2636,70,RM,62.0,9856,1,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,4,PConc,2.0,3.0,No,Unf,0.0,Unf,0.0,716.0,716.0,5,1,FuseA,1007,1007,0,2014,5,1,3,8,Typ,0,0.0,Detchd,1900.0,Unf,2.0,624.0,3.0,3.0,Y,0,0,6,2006,WD ,169000,1,2.0,239,40
2077,20,RL,84.0,17808,0,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1946,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,484.0,484.0,3,0,SBrkr,1242,0,0,1242,2,1,3,4,Mod,0,0.0,Attchd,1946.0,Unf,1.0,336.0,3.0,3.0,N,0,0,7,2007,WD ,109900,1,1.0,0,20
2930,60,RL,74.0,9627,0,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,3,3,PConc,4.0,3.0,Av,LwQ,758.0,Unf,0.0,238.0,996.0,5,1,SBrkr,996,1004,0,2000,3,1,3,9,Typ,1,3.0,Attchd,1993.0,Fin,3.0,650.0,3.0,3.0,Y,0,0,11,2006,WD ,188000,1,3.0,238,35
737,50,RM,50.0,6000,0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1939,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,780.0,780.0,5,1,FuseF,825,587,0,1412,4,1,3,6,Typ,1,4.0,Detchd,1939.0,Unf,1.0,280.0,3.0,3.0,Y,0,0,5,2009,WD ,132500,1,1.0,45,36
837,20,RL,65.0,9757,0,Reg,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,No,ALQ,755.0,Unf,0.0,235.0,990.0,5,1,SBrkr,990,0,0,990,3,1,3,5,Typ,0,0.0,Attchd,1995.0,RFn,1.0,440.0,3.0,3.0,Y,0,0,10,2009,WD ,143000,1,2.0,158,35
2086,20,RL,58.0,9280,0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2.0,3.0,No,ALQ,557.0,Unf,0.0,785.0,1342.0,5,1,SBrkr,1342,0,0,1342,4,1,3,7,Typ,0,0.0,Detchd,1951.0,Unf,1.0,256.0,3.0,3.0,Y,0,0,4,2007,WD ,125000,1,2.0,0,30
2385,20,RL,120.0,14780,0,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,5,3,PConc,5.0,3.0,4,GLQ,1505.0,Unf,0.0,363.0,1868.0,5,1,SBrkr,1868,0,0,1868,2,1,5,7,Typ,1,4.0,Attchd,2005.0,Fin,3.0,1085.0,3.0,3.0,Y,0,0,6,2006,WD ,415000,1,3.0,566,45
189,70,RM,60.0,7740,0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1910,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2.0,3.0,No,Unf,0.0,Unf,0.0,622.0,622.0,4,1,SBrkr,741,622,0,1363,3,1,3,6,Typ,0,0.0,Detchd,1966.0,Unf,2.0,528.0,3.0,3.0,Y,0,0,6,2010,WD ,125500,1,1.0,168,28
635,20,RL,80.0,9600,0,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3.0,3.0,No,Rec,620.0,LwQ,620.0,0.0,1240.0,4,1,SBrkr,1632,0,0,1632,3,1,3,6,Min1,1,4.0,Attchd,1958.0,RFn,1.0,338.0,3.0,3.0,Y,0,MnPrv,4,2009,WD ,139000,1,3.0,289,36
432,60,RL,97.0,13478,0,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,5,3,PConc,5.0,3.0,4,GLQ,1338.0,Unf,0.0,384.0,1722.0,5,1,SBrkr,1728,568,0,2296,3,1,5,10,Typ,1,4.0,BuiltIn,2008.0,RFn,3.0,842.0,3.0,3.0,Y,0,0,6,2009,ConLI,451950,1,4.0,656,50
900,90,RL,65.0,10926,0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1678.0,1678.0,3,1,SBrkr,1678,0,0,1678,6,2,3,10,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Y,0,0,8,2009,WD ,119900,1,2.0,0,25
966,20,RL,,6853,0,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,4,3,PConc,5.0,3.0,No,GLQ,1005.0,Unf,0.0,262.0,1267.0,5,1,SBrkr,1296,0,0,1296,2,1,4,6,Typ,0,0.0,Attchd,2001.0,Fin,2.0,471.0,3.0,3.0,Y,0,0,6,2009,WD ,220000,1,3.0,217,40
1612,20,RL,85.0,10667,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,3,3,CBlock,3.0,3.0,No,BLQ,838.0,Unf,0.0,749.0,1587.0,3,1,SBrkr,1587,0,0,1587,3,1,3,7,Typ,1,4.0,Attchd,1971.0,Unf,2.0,525.0,3.0,3.0,Y,0,0,3,2007,WD ,167300,1,2.0,44,36
904,50,RL,45.0,8212,1,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1941,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,626.0,Unf,0.0,94.0,720.0,5,1,SBrkr,854,444,0,1298,3,1,3,6,Typ,2,4.0,Detchd,1940.0,Unf,1.0,256.0,3.0,3.0,Y,0,0,9,2009,WD ,122000,1,1.0,84,30
2487,90,RM,70.0,9100,0,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3.0,3.0,No,Rec,1332.0,Unf,0.0,396.0,1728.0,3,1,SBrkr,1728,0,0,1728,6,2,3,10,Typ,0,0.0,Detchd,1963.0,Unf,2.0,504.0,3.0,3.0,Y,0,0,11,2006,ConLI,125000,1,3.0,0,25
1304,20,RM,50.0,6000,0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,308.0,Unf,0.0,620.0,928.0,4,1,FuseA,928,0,0,928,3,1,3,5,Typ,0,0.0,Attchd,1957.0,Fin,1.0,288.0,3.0,3.0,Y,0,0,6,2008,WD ,112500,1,1.0,0,30
2112,60,RL,78.0,9316,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,4,Unf,0.0,Unf,0.0,879.0,879.0,5,1,SBrkr,879,916,0,1795,3,1,4,7,Typ,0,0.0,Attchd,2005.0,RFn,2.0,578.0,3.0,3.0,Y,0,0,10,2007,WD ,191000,1,3.0,275,35
1244,20,RL,75.0,9464,0,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,3.0,3.0,No,BLQ,570.0,Unf,0.0,510.0,1080.0,4,1,SBrkr,1080,0,0,1080,3,1,3,5,Typ,0,0.0,Attchd,1958.0,Unf,1.0,288.0,3.0,3.0,Y,0,0,6,2008,WD ,136000,1,1.0,130,42
843,60,RL,80.0,10400,0,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Av,Unf,0.0,Unf,0.0,866.0,866.0,5,1,SBrkr,866,913,0,1779,3,1,4,6,Typ,0,0.0,Attchd,1998.0,RFn,2.0,546.0,3.0,3.0,Y,0,0,3,2009,WD ,197900,1,3.0,234,35
2689,50,RM,59.0,5310,0,Reg,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,2.0,No,Unf,0.0,Unf,0.0,485.0,485.0,4,1,SBrkr,1001,634,0,1635,2,1,4,5,Typ,0,0.0,Attchd,1950.0,Unf,1.0,255.0,2.0,3.0,Y,0,0,6,2006,WD ,117000,1,1.0,394,48
2753,20,RL,64.0,7406,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4.0,3.0,Av,GLQ,684.0,Unf,0.0,515.0,1199.0,5,1,SBrkr,1220,0,0,1220,2,1,4,6,Typ,0,0.0,Attchd,2006.0,RFn,2.0,632.0,3.0,3.0,Y,0,0,7,2006,New,194000,1,3.0,159,35
1169,120,FV,,4538,0,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,5.0,3.0,Av,GLQ,1004.0,Unf,0.0,306.0,1310.0,5,1,SBrkr,1310,0,0,1310,1,1,4,5,Typ,1,3.0,Attchd,2001.0,RFn,2.0,545.0,3.0,3.0,Y,0,0,7,2008,WD ,285000,1,3.0,322,45
1376,190,RL,62.0,10106,0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3.0,3.0,No,ALQ,351.0,Rec,181.0,112.0,644.0,4,1,SBrkr,808,547,0,1355,4,2,3,6,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Y,0,0,9,2008,WD ,127500,1,3.0,140,35
2503,60,RL,,13346,0,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,No,GLQ,728.0,Unf,0.0,367.0,1095.0,5,1,SBrkr,1166,1129,0,2295,4,1,4,9,Typ,1,3.0,Attchd,1992.0,RFn,2.0,590.0,3.0,3.0,Y,0,0,7,2006,WD ,268000,1,4.0,40,35
1987,70,RM,57.0,9639,0,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1900,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,No,Unf,0.0,Unf,0.0,1075.0,1075.0,5,1,SBrkr,1156,642,0,1798,4,1,3,7,Typ,0,0.0,Detchd,1935.0,Unf,2.0,342.0,3.0,3.0,N,0,MnPrv,5,2007,WD ,137000,1,3.0,160,32
1190,20,RL,,15387,0,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,ALQ,603.0,BLQ,294.0,723.0,1620.0,5,1,SBrkr,1620,0,0,1620,4,1,4,8,Typ,1,4.0,Attchd,1967.0,Unf,2.0,578.0,3.0,3.0,Y,0,0,8,2008,WD ,215000,1,2.0,254,49
1930,20,RL,75.0,10050,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,288.0,Unf,0.0,928.0,1216.0,3,1,SBrkr,1216,0,0,1216,3,1,3,5,Typ,0,0.0,Attchd,1955.0,RFn,1.0,336.0,3.0,3.0,Y,0,0,8,2007,WD ,129500,1,2.0,0,25
2677,50,RM,,6240,0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1936,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4.0,3.0,No,Unf,0.0,Unf,0.0,896.0,896.0,4,1,FuseA,896,448,0,1344,3,1,3,7,Typ,0,0.0,Detchd,1936.0,Unf,1.0,240.0,2.0,3.0,Y,0,0,4,2006,WD ,115000,1,1.0,314,20
1256,50,RL,45.0,7506,0,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,No,Unf,0.0,Unf,0.0,747.0,747.0,3,1,SBrkr,747,412,0,1159,3,1,3,5,Typ,0,0.0,Detchd,1932.0,Unf,1.0,288.0,2.0,3.0,N,0,0,5,2008,WD ,114000,1,1.0,180,40
2484,20,RH,,8900,0,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,1056.0,Unf,0.0,0.0,1056.0,3,1,SBrkr,1056,0,0,1056,2,1,3,5,Typ,0,0.0,Detchd,1966.0,Unf,1.0,384.0,3.0,3.0,Y,0,MnPrv,11,2006,WD ,107000,1,2.0,42,16
1253,50,RL,80.0,8480,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1947,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,442.0,Unf,0.0,390.0,832.0,3,1,SBrkr,832,384,0,1216,2,1,3,6,Typ,0,0.0,Detchd,1947.0,Unf,1.0,336.0,3.0,3.0,Y,0,0,10,2008,COD,118500,1,1.0,260,25
1337,50,RM,50.0,6000,0,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1929,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,862.0,862.0,3,1,SBrkr,950,208,0,1158,3,1,3,5,Typ,1,4.0,BuiltIn,1929.0,RFn,1.0,208.0,3.0,3.0,Y,0,0,7,2008,WD ,120000,1,1.0,112,42
1788,20,RL,74.0,8847,0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4.0,3.0,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,5,1,SBrkr,1538,0,0,1538,3,1,4,7,Typ,0,0.0,Attchd,2005.0,RFn,2.0,484.0,3.0,3.0,Y,0,0,12,2007,WD ,260000,1,3.0,186,40
141,20,RL,,8050,0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,3,3,CBlock,3.0,3.0,No,BLQ,856.0,Rec,162.0,125.0,1143.0,3,1,SBrkr,1143,0,0,1143,3,1,3,6,Typ,0,0.0,Attchd,1959.0,RFn,1.0,308.0,3.0,3.0,Y,0,GdPrv,5,2010,WD ,136000,1,2.0,0,25
1669,20,RL,70.0,8294,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,858.0,858.0,3,1,SBrkr,872,0,0,872,3,1,3,5,Typ,0,0.0,Detchd,1974.0,Unf,4.0,480.0,3.0,3.0,Y,0,GdWo,6,2007,WD ,123000,1,1.0,0,20
1366,50,RM,,7920,1,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,319.0,319.0,3,1,FuseA,1035,371,0,1406,3,1,2,6,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,N,0,MnPrv,3,2008,WD ,89500,1,1.0,144,42
52,20,RL,100.0,18494,0,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1324.0,1324.0,5,1,SBrkr,1324,0,0,1324,3,1,4,6,Typ,0,0.0,Attchd,2005.0,Fin,2.0,430.0,3.0,3.0,Y,0,0,1,2010,WD ,199500,1,2.0,59,30
1380,20,RL,,7162,0,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3.0,3.0,No,Unf,0.0,Unf,0.0,876.0,876.0,3,1,SBrkr,904,0,0,904,3,1,3,6,Typ,0,0.0,Attchd,1966.0,Unf,1.0,408.0,3.0,3.0,Y,0,MnPrv,12,2008,WD ,109900,1,1.0,0,35
919,70,RL,53.0,10918,0,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,4.0,3.0,No,Unf,0.0,Unf,0.0,1276.0,1276.0,5,1,SBrkr,1276,804,0,2080,3,1,4,9,Typ,2,4.0,Detchd,1926.0,Unf,1.0,282.0,3.0,3.0,Y,0,MnPrv,6,2009,WD ,234000,1,2.0,145,63
2804,120,RM,37.0,4435,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4.0,3.0,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,5,1,SBrkr,848,0,0,848,1,1,4,3,Typ,1,4.0,Attchd,2004.0,RFn,2.0,420.0,3.0,3.0,Y,0,0,5,2006,WD ,155900,1,2.0,140,30
782,50,RL,,11250,0,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,Av,Unf,0.0,Unf,0.0,1104.0,1104.0,5,1,FuseA,1104,684,0,1788,5,1,3,8,Min2,2,3.0,Attchd,1957.0,Unf,1.0,304.0,3.0,3.0,Y,0,0,11,2009,WD ,161500,1,2.0,120,20
956,20,RL,,14375,0,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3.0,3.0,No,GLQ,111.0,Rec,354.0,354.0,819.0,4,1,FuseA,1344,0,0,1344,3,1,4,7,Typ,1,4.0,Basment,1958.0,RFn,2.0,525.0,3.0,3.0,Y,0,0,1,2009,COD,137500,1,2.0,351,36
187,190,RM,100.0,9045,0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1910,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3.0,3.0,Mn,Unf,0.0,Unf,0.0,840.0,840.0,2,0,FuseF,1128,1128,0,2256,4,2,2,12,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,N,0,0,6,2010,WD ,76500,1,2.0,36,15
2074,60,RL,97.0,10029,0,IR1,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,4,3,PConc,4.0,3.0,No,GLQ,831.0,Unf,0.0,320.0,1151.0,3,1,SBrkr,1164,896,0,2060,4,1,3,8,Typ,1,3.0,Attchd,1988.0,Unf,2.0,521.0,3.0,3.0,Y,0,0,9,2007,WD ,211000,1,4.0,420,30
1039,120,RH,34.0,4060,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,No,GLQ,266.0,Unf,0.0,1139.0,1405.0,5,1,SBrkr,1337,0,0,1337,2,1,4,5,Typ,0,0.0,Attchd,1998.0,Fin,2.0,511.0,3.0,3.0,Y,0,0,8,2008,COD,181000,1,3.0,212,30
1210,80,RL,82.0,9020,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3.0,3.0,4,Rec,312.0,ALQ,539.0,276.0,1127.0,3,1,SBrkr,1165,0,0,1165,3,1,3,6,Typ,0,0.0,Attchd,1966.0,RFn,2.0,490.0,4.0,4.0,Y,0,GdPrv,5,2008,WD ,174900,1,3.0,129,42
2710,80,RL,96.0,11777,0,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,3,3,CBlock,3.0,3.0,Av,LwQ,328.0,ALQ,551.0,285.0,1164.0,5,1,SBrkr,1320,0,0,1320,3,1,3,6,Typ,2,2.0,Attchd,1966.0,RFn,2.0,564.0,3.0,3.0,Y,0,0,5,2006,WD ,164500,1,2.0,468,30
44,20,RL,70.0,10171,0,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,4,3,PConc,4.0,3.0,No,GLQ,2.0,Unf,0.0,1515.0,1517.0,5,1,SBrkr,1535,0,0,1535,3,1,4,7,Typ,0,0.0,Attchd,2004.0,RFn,2.0,532.0,3.0,3.0,Y,0,0,3,2010,WD ,214000,1,2.0,0,35
1026,60,RL,80.0,10400,0,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,3,3,CBlock,4.0,3.0,Mn,Unf,0.0,Unf,0.0,738.0,738.0,3,1,SBrkr,1277,767,0,2044,3,1,3,7,Min1,1,3.0,Attchd,1980.0,Unf,2.0,489.0,3.0,3.0,Y,0,0,3,2008,WD ,185000,1,3.0,101,42
1343,50,RM,52.0,6240,0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1929,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,No,BLQ,80.0,Unf,0.0,624.0,704.0,5,1,SBrkr,624,512,0,1136,2,1,3,6,Typ,0,0.0,Detchd,1990.0,Unf,1.0,336.0,3.0,3.0,Y,0,0,8,2008,WD ,123000,1,2.0,445,28
